smiles,file,smiles.1,file.1,smiles.2,file.2,smiles.3,file.3,smiles.4,file.4
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,"train_smiles_ESOL_rf_[0, 2]_0.csv",ClC(Cl)(Cl)C(Cl)(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cc1cc(C)c2ccccc2c1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCO,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(C)OC(=O)C,"train_smiles_ESOL_rf_[0, 2]_0.csv",Nc1ccccc1O,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC1=CCC(CC1)C(C)=C,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC(C)c1ccccc1C,"train_smiles_ESOL_rf_[0, 2]_4.csv"
O=C1CCCCC1,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCCCCCCBr,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(=O)C(C)(C)C,"train_smiles_ESOL_rf_[0, 2]_2.csv",OCC1OC(O)C(O)C(O)C1O,"train_smiles_ESOL_rf_[0, 2]_3.csv",c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,"train_smiles_ESOL_rf_[0, 2]_4.csv"
c1ccc2ncccc2c1,"train_smiles_ESOL_rf_[0, 2]_0.csv",COC(=O)C=C,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(C)C=C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1occc1C(=O)Nc2ccccc2,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,"train_smiles_ESOL_rf_[0, 2]_4.csv"
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(=O)C(C)(C)C,"train_smiles_ESOL_rf_[0, 2]_1.csv",C=C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1cc(C)cc(C)c1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Clc1ccc(cc1)c2ccccc2Cl ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCCC(=O)OCC,"train_smiles_ESOL_rf_[0, 2]_0.csv",CNC(=O)Oc1ccc(N(C)C)c(C)c1,"train_smiles_ESOL_rf_[0, 2]_1.csv",O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCC#CCC,"train_smiles_ESOL_rf_[0, 2]_3.csv",CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,"train_smiles_ESOL_rf_[0, 2]_4.csv"
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCC=O,"train_smiles_ESOL_rf_[0, 2]_1.csv",CON(C)C(=O)Nc1ccc(Cl)cc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",Brc1cccc2ccccc12,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCOC(=O)CC,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC1=CCCCC1,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,"train_smiles_ESOL_rf_[0, 2]_2.csv",ClCC#CCOC(=O)Nc1cccc(Cl)c1,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC1CO1,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC2=CC(=O)c1ccccc1C2=O ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCCCCCCCC(C)O,"train_smiles_ESOL_rf_[0, 2]_1.csv",COc2ncc1nccnc1n2,"train_smiles_ESOL_rf_[0, 2]_2.csv",Brc1ccccc1Br,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCCO,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1ccccc1O,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_1.csv",ClCC,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCSSCC,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCCCCCCC(=O)C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(C)C1CCC(C)CC1=O,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(C)c1ccccc1C,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCOP(=S)(OCC)SCSC(C)(C)C,"train_smiles_ESOL_rf_[0, 2]_3.csv",Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCCO,"train_smiles_ESOL_rf_[0, 2]_1.csv",C=CCS(=O)SCC=C,"train_smiles_ESOL_rf_[0, 2]_2.csv",C1Cc2c3c1cccc3cc4c2ccc5ccccc54,"train_smiles_ESOL_rf_[0, 2]_3.csv",Ic1cccc2ccccc12,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1ccc2ccccc2c1,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cc1ccccc1C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc2c(N)c(=O)n(c1ccccc1)n2C,"train_smiles_ESOL_rf_[0, 2]_3.csv",O=C2NC(=O)C1(CC1)C(=O)N2 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1cc(=O)[nH]c(=S)[nH]1,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCC=C(CC)C=O,"train_smiles_ESOL_rf_[0, 2]_1.csv",Clc1cccc(n1)C(Cl)(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCCCCCCCCCCCCCCCCCCCCCCCC,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCC(O)C(C)C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(C)Br,"train_smiles_ESOL_rf_[0, 2]_1.csv",C1CCCCC1,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1ccc2cc(C)ccc2c1,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCSCCSP(=S)(OC)OC,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CI,"train_smiles_ESOL_rf_[0, 2]_0.csv",Ic1ccccc1,"train_smiles_ESOL_rf_[0, 2]_1.csv",ClCC(C)C,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC2(C)C1CCC(C)(C1)C2=O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1ccc(cc1)c2ccccc2,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,"train_smiles_ESOL_rf_[0, 2]_1.csv",COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(C)=CCCC(O)(C)C=C,"train_smiles_ESOL_rf_[0, 2]_3.csv",COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
C=CCCC=C,"train_smiles_ESOL_rf_[0, 2]_0.csv",ClCCCCl,"train_smiles_ESOL_rf_[0, 2]_1.csv",O=N(=O)c1cc(Cl)c(Cl)cc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCCc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,"train_smiles_ESOL_rf_[0, 2]_0.csv",ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,"train_smiles_ESOL_rf_[0, 2]_1.csv",Sc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(=O)Nc1ccc(F)cc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",BrC(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,"train_smiles_ESOL_rf_[0, 2]_0.csv",OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_1.csv",Oc2ccc1CCCCc1c2 ,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1cccnc1C,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Oc1ccc(cc1)c2ccccc2,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1ncc(N(=O)=O)n1CCO ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCOC(C)OCC,"train_smiles_ESOL_rf_[0, 2]_2.csv",CNC(=O)Oc1cccc2CC(C)(C)Oc12,"train_smiles_ESOL_rf_[0, 2]_3.csv",Oc1c(Cl)cc(Cl)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(=C)C=C,"train_smiles_ESOL_rf_[0, 2]_1.csv",Ic1ccccc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",c2ccc1scnc1c2 ,"train_smiles_ESOL_rf_[0, 2]_3.csv",ClC(Cl)C(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCCCCCI,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCCCCCCCCO,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1ccc2cc3ccccc3cc2c1,"train_smiles_ESOL_rf_[0, 2]_3.csv",COc1ccccc1N(=O)=O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,"train_smiles_ESOL_rf_[0, 2]_0.csv",O=c1[nH]cnc2[nH]ncc12 ,"train_smiles_ESOL_rf_[0, 2]_1.csv",COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_2.csv",Oc1cc(Cl)c(Cl)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,"train_smiles_ESOL_rf_[0, 2]_4.csv"
C1c2ccccc2c3cc4ccccc4cc13,"train_smiles_ESOL_rf_[0, 2]_0.csv",Clc1cccc(Cl)c1c2ccccc2 ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCc1cccc2ccccc12,"train_smiles_ESOL_rf_[0, 2]_2.csv",c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,"train_smiles_ESOL_rf_[0, 2]_4.csv"
C1Cc2cccc3cccc1c23,"train_smiles_ESOL_rf_[0, 2]_0.csv",NC(N)=NC#N ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,"train_smiles_ESOL_rf_[0, 2]_2.csv",Fc1cccc(Br)c1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Nc1ccccc1O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Clc1ccc(Cl)cc1,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCCCCCC(=O)OC,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cc1ccc(C)c(C)c1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,"train_smiles_ESOL_rf_[0, 2]_3.csv",C1c2ccccc2c3cc4ccccc4cc13,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,"train_smiles_ESOL_rf_[0, 2]_0.csv",c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,"train_smiles_ESOL_rf_[0, 2]_1.csv",O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCNc1nc(Cl)nc(NC(C)C)n1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Cc1ccccc1Br,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1ccc2ccccc2c1,"train_smiles_ESOL_rf_[0, 2]_0.csv",Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(O)c1ccccc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",C1Cc2ccccc2C1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Brc1cc(Br)c(Br)cc1Br,"train_smiles_ESOL_rf_[0, 2]_4.csv"
c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cn1ccc(=O)[nH]c1=O,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCCOC(=O)CCCCCCCCC(=O)OCCCC,"train_smiles_ESOL_rf_[0, 2]_3.csv",COc1ccccc1OCC(O)COC(N)=O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,"train_smiles_ESOL_rf_[0, 2]_2.csv",c1ccc2c(c1)ccc3ccccc32,"train_smiles_ESOL_rf_[0, 2]_3.csv",COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
c1ccccc1n2ncc(N)c(Br)c2(=O),"train_smiles_ESOL_rf_[0, 2]_0.csv",Sc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_1.csv",OCCOc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1cc2ccccc2cc1C,"train_smiles_ESOL_rf_[0, 2]_3.csv",Sc2nc1ccccc1s2 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCOC(=O)N,"train_smiles_ESOL_rf_[0, 2]_0.csv",O=N(=O)c1c(Cl)c(Cl)ccc1,"train_smiles_ESOL_rf_[0, 2]_1.csv",CNc1ccccc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",Oc1ccc(C=O)cc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC12CCC(CC1)C(C)(C)O2,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1ccc2c(ccc3ccccc32)c1,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1ccc(O)c(C)c1,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCCCCCCC(C)O,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCC1(CCC(=O)NC1=O)c2ccccc2 ,"train_smiles_ESOL_rf_[0, 2]_3.csv",Cl\C=C/Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,"train_smiles_ESOL_rf_[0, 2]_0.csv",O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,"train_smiles_ESOL_rf_[0, 2]_1.csv",c1ccc2c(c1)sc3ccccc23,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(C)C(C)(C)C,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC(C)(C)c1ccccc1,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"train_smiles_ESOL_rf_[0, 2]_0.csv",ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,"train_smiles_ESOL_rf_[0, 2]_3.csv",COc1ccc(NC(=O)N(C)C)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,"train_smiles_ESOL_rf_[0, 2]_0.csv",COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_1.csv",N(=Nc1ccccc1)c2ccccc2,"train_smiles_ESOL_rf_[0, 2]_2.csv",CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,"train_smiles_ESOL_rf_[0, 2]_3.csv",Cc1ncc(N(=O)=O)n1CCO,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Oc1c(Cl)cccc1Cl,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(C)(C)c1ccccc1,"train_smiles_ESOL_rf_[0, 2]_1.csv",CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,"train_smiles_ESOL_rf_[0, 2]_3.csv",O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCCCCCCCO,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(=O)Nc1ccc(O)cc1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CN(C)c1ccccc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCOC,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1ccc2cc(C)ccc2c1,"train_smiles_ESOL_rf_[0, 2]_1.csv",NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,"train_smiles_ESOL_rf_[0, 2]_2.csv",Clc1ccc(cc1)c2c(Cl)cccc2Cl ,"train_smiles_ESOL_rf_[0, 2]_3.csv",OCC(O)CO,"train_smiles_ESOL_rf_[0, 2]_4.csv"
c1ccccc1(OC(=O)NC),"train_smiles_ESOL_rf_[0, 2]_0.csv",CCC,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCN(CC)C(=S)SCC(Cl)=C,"train_smiles_ESOL_rf_[0, 2]_2.csv",ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,"train_smiles_ESOL_rf_[0, 2]_3.csv",Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Cc1occc1C(=O)Nc2ccccc2,"train_smiles_ESOL_rf_[0, 2]_0.csv",CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCC1(C(=O)NCNC1=O)c2ccccc2,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ,"train_smiles_ESOL_rf_[0, 2]_3.csv",Oc1c(Cl)cc(Cl)c(Cl)c1Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,"train_smiles_ESOL_rf_[0, 2]_0.csv",Fc1cccc(F)c1,"train_smiles_ESOL_rf_[0, 2]_1.csv",C1CCOCC1,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(C)C1CCC(C)CC1O ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC(C)O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
Clc1cc(Cl)c(Cl)c(Cl)c1,"train_smiles_ESOL_rf_[0, 2]_0.csv",CN(C)C(=O)NC1CCCCCCC1,"train_smiles_ESOL_rf_[0, 2]_1.csv",Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,"train_smiles_ESOL_rf_[0, 2]_3.csv",ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC(=O)N,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCCCC,"train_smiles_ESOL_rf_[0, 2]_2.csv",C1CCOCC1,"train_smiles_ESOL_rf_[0, 2]_3.csv",Oc1ccc(Cl)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_4.csv"
O=C1NC(=O)C(=O)C(=O)N1 ,"train_smiles_ESOL_rf_[0, 2]_0.csv",CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,"train_smiles_ESOL_rf_[0, 2]_1.csv",CCC(O)C(C)C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_3.csv",O=C1NC(=O)NC(=O)C1(CC)CC,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(C)C(=O)C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC(C)CC(=O)C,"train_smiles_ESOL_rf_[0, 2]_2.csv",Cc1ccc(Cl)cc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",O=N(=O)c1cccc(c1)N(=O)=O,"train_smiles_ESOL_rf_[0, 2]_4.csv"
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,"train_smiles_ESOL_rf_[0, 2]_0.csv",COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,"train_smiles_ESOL_rf_[0, 2]_1.csv",OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,"train_smiles_ESOL_rf_[0, 2]_2.csv",c1(O)cc(O)ccc1CCCCCC,"train_smiles_ESOL_rf_[0, 2]_3.csv",Cc1c(C)c(C)c(C)c(C)c1C,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CCCC(=O)C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC12CCC(CC1)C(C)(C)O2,"train_smiles_ESOL_rf_[0, 2]_1.csv",Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,"train_smiles_ESOL_rf_[0, 2]_2.csv",ClCBr,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCCCCC(=O)C,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"train_smiles_ESOL_rf_[0, 2]_0.csv",Cc1cc(no1)C(=O)NNCc2ccccc2,"train_smiles_ESOL_rf_[0, 2]_1.csv",BrC(Cl)Cl,"train_smiles_ESOL_rf_[0, 2]_2.csv",CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,"train_smiles_ESOL_rf_[0, 2]_3.csv",CCCCCCCCC=C,"train_smiles_ESOL_rf_[0, 2]_4.csv"
O=N(=O)c1ccc(cc1)N(=O)=O,"train_smiles_ESOL_rf_[0, 2]_0.csv",COc1ccc(NC(=O)N(C)C)cc1Cl,"train_smiles_ESOL_rf_[0, 2]_1.csv",CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,"train_smiles_ESOL_rf_[0, 2]_2.csv",Brc1ccc(Br)cc1,"train_smiles_ESOL_rf_[0, 2]_3.csv",O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,"train_smiles_ESOL_rf_[0, 2]_0.csv",O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,"train_smiles_ESOL_rf_[0, 2]_1.csv",CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,"train_smiles_ESOL_rf_[0, 2]_2.csv",C=C,"train_smiles_ESOL_rf_[0, 2]_3.csv",c2ccc1NCCc1c2 ,"train_smiles_ESOL_rf_[0, 2]_4.csv"
CC(OC(=O)Nc1cccc(Cl)c1)C#C,"train_smiles_ESOL_rf_[0, 2]_0.csv",CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,"train_smiles_ESOL_rf_[0, 2]_1.csv",c1cnc2c(c1)ccc3ncccc23,"train_smiles_ESOL_rf_[0, 2]_2.csv",CC(OC(=O)Nc1cccc(Cl)c1)C#C,"train_smiles_ESOL_rf_[0, 2]_3.csv",CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,"train_smiles_ESOL_rf_[0, 2]_4.csv"
