,smiles,sim_score
3611,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,0.29107981220657275
3181,COCCNC(=O)c1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,0.29107981220657275
2969,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,0.29107981220657275
10,CS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,0.2909090909090909
2398,CC(=O)NC1CC(C)N(C(=O)c2ccccc2)c2ccccc21,0.2909090909090909
446,CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,0.2909090909090909
2937,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,0.2905027932960894
1104,CCN(CC)C(C)C(=O)c1ccccc1,0.2903225806451613
3577,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(C(=O)N3CCOCC3)cc(N3CCOCC3)c2)n1,0.29
4015,Cc1ccc(-c2nnc(N3CCN(C(=O)c4ccco4)CC3)c3ccccc23)cc1,0.29
2863,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br)c1cccs1,0.29
4051,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCCCN(C)C)n1,0.2898550724637681
3271,CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0.2896551724137931
2904,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.2896551724137931
3211,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.2896551724137931
1452,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,0.2894736842105263
972,Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,0.2893081761006289
596,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)Cc2ccccc2)C1)C1CCCCC1,0.2893081761006289
2290,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,0.28888888888888886
3816,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.2887700534759358
991,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,0.28865979381443296
847,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.2885572139303483
3008,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1,0.2885572139303483
2101,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1,0.28837209302325584
1205,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1,0.28837209302325584
2755,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1,0.28837209302325584
2390,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,0.28820960698689957
2122,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.28820960698689957
2475,O=C(Cc1ccccn1)c1ccc(Cl)cc1,0.28776978417266186
1838,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2)c[n+]1[O-],0.2876712328767123
4179,COC(=O)COc1ccc(C(=O)Nc2ccc(F)cc2)cn1,0.2875816993464052
1006,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2Br)cc1OC,0.2875
2880,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.2875
699,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C,0.2874251497005988
2530,COc1ccc2c(c1)C(c1ccccc1)=NC(NC(=O)c1ccccc1OC)C(=O)N2,0.2872340425531915
203,C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.28717948717948716
3480,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,0.28717948717948716
1732,CCCNC(=O)c1nnc2c(-c3cncc(C(=O)N4CCC4)c3)cccc2c1N,0.28717948717948716
440,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1,0.2871287128712871
3073,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,0.28708133971291866
3428,O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,0.28708133971291866
505,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,0.28708133971291866
3607,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O,0.28708133971291866
2077,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,0.28708133971291866
1537,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.28703703703703703
3270,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F,0.28699551569506726
1474,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.28699551569506726
476,CCCS(=O)(=O)N1CCCC(C(=O)N2CCC(Cc3ccccc3)CC2)C1,0.2857142857142857
2853,CCCSc1nc(N2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,0.2857142857142857
3590,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(c3ccc(Cl)c(Cl)c3)C2)cc1,0.2857142857142857
2250,Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc32)cc1,0.2857142857142857
1576,N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.2857142857142857
2790,CCCSc1ncccc1C(=O)N[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,0.2857142857142857
3873,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,0.2857142857142857
1319,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.2857142857142857
2574,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,0.2857142857142857
2041,Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,0.2857142857142857
2617,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,0.2857142857142857
1137,Fc1ccc(C2CCN(C(=S)COCc3ccncc3)CC2)c(Cl)c1,0.2857142857142857
1762,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.2857142857142857
1656,COc1ccc(CCN2CN=C(SCc3ccc(Cl)cc3)NC2)cc1OC,0.2857142857142857
2316,CC(C)NNC(=O)c1ccncc1,0.2857142857142857
3365,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.2857142857142857
3201,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,0.2845528455284553
1497,COc1ncccc1-c1cccc2c(N)c3c(nc12)CN(C1CCC1)C3=O,0.28448275862068967
334,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1,0.28448275862068967
1175,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,0.28440366972477066
1512,O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,0.28440366972477066
3481,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,0.2843601895734597
2677,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cn2cc(F)ccc2n1,0.28431372549019607
3948,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.28431372549019607
1570,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.28431372549019607
2695,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)CC3CCCC3)cc12,0.28431372549019607
4108,NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,0.2840909090909091
3819,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)O,0.2840909090909091
1992,O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,0.28402366863905326
3101,CC(C)C1NCCc2c1sc1ccccc21,0.28402366863905326
784,CN(C)CCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.2839506172839506
186,O=C(Nc1ccc(F)cc1)c1cccnc1Oc1ccccc1,0.2839506172839506
2832,CCN1CCC[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0.2839506172839506
1977,O=C1CCOc2cc(OCc3cccc(F)c3)ccc21,0.2838709677419355
1603,CN(C)C(=O)N[C@H]1CC[C@@H](CCN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,0.2838709677419355
2083,CN(C)C(=O)N[C@H]1CC[C@H](CCN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,0.2838709677419355
3367,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.2838709677419355
2027,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.28378378378378377
1800,CC(=O)N1CCN(CC(O)COc2ccc(Br)cc2)CC1,0.28368794326241137
2796,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,0.2831050228310502
4160,CCC(CC)NC(=O)c1cnn(Cc2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.2828282828282828
2043,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@H](Cc3ccccc3)C2)c1,0.2828282828282828
4157,NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.2828282828282828
295,NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,0.2828282828282828
3127,NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.2828282828282828
3135,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,0.2828282828282828
1183,CC1(C(=O)NC2CCCCC2)CCC(=O)N1Cc1cccs1,0.2824858757062147
1532,CNS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,0.2823529411764706
1731,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.2823529411764706
941,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.2822085889570552
1510,CCCCCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,0.2822085889570552
865,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.28205128205128205
3493,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,0.28205128205128205
225,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,0.28205128205128205
2526,Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.28205128205128205
2189,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,0.28205128205128205
2038,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.28187919463087246
463,Fc1cc(F)cc(-c2cc(N(CCCN3CCCCCC3)Cc3ccc4c(c3)OCO4)on2)c1,0.2818181818181818
410,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.28169014084507044
983,COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,0.2814814814814815
2816,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,0.28085106382978725
2674,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,0.28085106382978725
4061,Cc1cc(Cl)ccc1N1CCN(C(=O)COCc2ccncc2)CC1,0.2807017543859649
3021,COc1cc(F)ccc1-c1cncc(CNC(C)C)c1,0.2807017543859649
1737,COc1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1OC,0.2807017543859649
2507,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.2807017543859649
3981,O=C([C@H]1CCCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,0.2803738317757009
3671,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,0.2803738317757009
3704,CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1,0.28019323671497587
3000,CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,0.28
21,O=C(Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,0.27979274611398963
730,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,0.27972027972027974
3627,NCCCCCc1c[nH]c2ccc(F)cc12,0.27972027972027974
726,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.27956989247311825
3872,COc1cc(F)ccc1-c1cccc(CNC2CCCC2)n1,0.27956989247311825
2556,CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1,0.2794759825327511
3081,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.27941176470588236
2492,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC2CCCCC2)c(OC)c1,0.27932960893854747
0,Cn1c(CN2CCN(c3ccc(Cl)cc3)CC2)nc2ccccc21,0.27906976744186046
2590,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1,0.27906976744186046
724,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,0.27884615384615385
701,CC(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,0.2787878787878788
2012,CCCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,0.27860696517412936
3898,CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,0.27835051546391754
3522,CC(C)[C@H](NC(=O)C[C@H](NC(=O)/C=C/c1ccccc1)c1ccccc1)C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C,0.27807486631016043
2640,COc1ccc(N(C(=O)c2ccccc2)C(C)C(=O)NC2CCCC2)c(OC)c1,0.27807486631016043
2876,N#Cc1ccc(-c2cc(NC(N)=O)c(C(=O)N[C@H]3CCCNC3)s2)cc1,0.27807486631016043
358,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0.2777777777777778
634,Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1,0.2777777777777778
3677,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12,0.27751196172248804
3820,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.27751196172248804
3543,CC(CC(=O)NCc1ccccc1)C1CCCO1,0.2773722627737226
2625,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.27710843373493976
3198,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1)C(C)(C)C,0.27710843373493976
1630,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,0.27710843373493976
3856,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,0.27692307692307694
1989,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.27672955974842767
326,CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,0.27672955974842767
4064,Cc1cc(C)cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4ccncn4)cc3c2OCCC2CCCCN2)c1,0.2764227642276423
1626,O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cc12,0.27555555555555555
2416,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,0.2755102040816326
3638,Cc1cccc(Br)c1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O,0.2754491017964072
3455,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,0.2754491017964072
2665,Cc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O,0.27522935779816515
1464,Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,0.27522935779816515
114,Cc1ccc(NC(=O)c2cccc(OCC(C)C)c2)cc1C(=O)Nc1cccnc1,0.275
1671,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.2748091603053435
988,Cc1[nH]c2nc(NCc3ccc(Cl)cc3)nn2c(=O)c1Cc1ccccc1,0.27450980392156865
1699,CCN1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0.27450980392156865
391,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.2742857142857143
112,O=C(c1ccc(F)cc1)C(O)c1ccc(F)cc1,0.27419354838709675
859,C[C@@H](NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.27411167512690354
1765,CC(C)CCCC(C)/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,0.27380952380952384
3633,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.2736842105263158
2576,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,0.2736842105263158
1907,O=C(O)CC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,0.27358490566037735
50,O=C(O)c1ccc(NC(=O)c2cc(OCc3ccccc3F)cc(OCc3ccccc3F)c2)nc1,0.273224043715847
4029,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,0.273224043715847
1829,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,0.2731707317073171
787,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,0.2730627306273063
1832,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,0.2727272727272727
826,Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,0.2727272727272727
1736,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,0.2727272727272727
3787,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,0.2727272727272727
2070,O=C([C@@H]1CCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,0.27230046948356806
1405,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,0.27230046948356806
31,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,0.27230046948356806
1129,CCCSc1nc(N2CCCC(C(=O)O)C2)ccc1C(=O)NC1CCCCC1,0.27184466019417475
2570,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,0.27184466019417475
3826,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.2716049382716049
789,c1ccc([C@H]2CN3CCSC3=N2)cc1,0.2716049382716049
3837,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.27102803738317754
2838,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.27102803738317754
2263,C1=CCC(c2cc3ccccc3o2)CNC1,0.2709677419354839
3709,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0.2709677419354839
96,C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3cnc(NCCCCN(CC)CC)nc32)c1,0.27074235807860264
3203,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,0.27074235807860264
3953,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,0.27074235807860264
984,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)CCC(=O)N2C,0.27074235807860264
889,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccnc(C)c4)ccc3n2)cc1,0.27058823529411763
3396,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,0.27053140096618356
454,CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.2702702702702703
4089,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1,0.2702702702702703
3758,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,0.2702702702702703
626,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O,0.2702702702702703
377,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.2702702702702703
361,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0.27
2438,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,0.27
1962,O=C(O)[C@@H](c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.26993865030674846
561,O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.26993865030674846
3564,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,0.26976744186046514
3540,Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,0.2696629213483146
3394,CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,0.2692307692307692
170,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.2692307692307692
489,COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,0.2692307692307692
1613,COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,0.26905829596412556
243,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,0.26905829596412556
1749,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0.26905829596412556
3173,CC(O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.26905829596412556
3923,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C,0.26900584795321636
1348,O=C1NCCc2[nH]c(-c3ccncc3)cc21,0.26900584795321636
2604,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,0.26900584795321636
1563,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,0.26881720430107525
4137,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,0.26881720430107525
518,c1ccc(CN(Cc2ccccc2)c2nn[nH]n2)cc1,0.26865671641791045
3569,O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,0.2682926829268293
1702,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.2682926829268293
1032,CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,0.2681992337164751
367,COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,0.2681564245810056
1521,Cc1cc(C)c(C(=O)N[C@@H](Cc2ccc(OCCCNc3ccccn3)cc2)C(=O)O)c(C)c1,0.2681564245810056
603,CCN(CC)CCOc1ccc(N(C)C(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1OC,0.26804123711340205
6,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(=O)CCC(=O)O,0.26804123711340205
1467,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,0.26804123711340205
