smiles,file,smiles.1,file.1,smiles.2,file.2,smiles.3,file.3,smiles.4,file.4
CCN(CC)C(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",N#Cc1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(C)CS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1ccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c(F)c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CN(c1[nH]cnc2nccc1-2)C1CCC(C[SH]2(=O)NC3CCCCC3CO2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CC1CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(Nc1cc(-c2cnn(C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)ccc1F,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CCOC(=O)c1c[nH]c2ncnc(-c3ccc4cc[nH]c4c3)c12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(O)C(O)C2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN1CCC(Nc2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cccc(C(F)(F)F)c4)nc23)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",NC(=O)c1cc(-c2cccc(Cl)c2)nc2c1[nH]c1ccc(CN3CCOCC3)cc12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COC(=O)NC1CN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(S(C)(=O)=O)ccc5OCC(F)F)cccn4n3)cc2CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN(C)c1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnnc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CNCCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)c(C)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOCC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC1(C)CCN1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC(Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccc(F)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN1CCN(c2cccc(Nc3nc4c(-c5ccc(N6CCC(N7CCN(C)CC7)CC6)cc5)cccn4n3)c2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CCc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(c3)OCO4)c12,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c1F,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
N#CC1CC(N2CC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN1CCN(c2cc(Oc3c(F)cccc3F)nc(-n3cnc4ccncc43)n2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CCOc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",c1ccc2c(c1)CCCC2Nc1ccnc(-n2cnc3ccncc32)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccn1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CP(C)(=O)c1ccc(-c2cccn3nc(N(CCS(C)(=O)=O)c4cccc(C5CCN(CCS(C)(=O)=O)CC5)c4)nc23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CNC(=S)Nc1cccc(-c2cnc3ccccc3n2)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CCC(O)CC1n1cc(C(N)=O)c(Nc2ccccc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",N#CC1CC(C(=O)NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
FC(F)COc1ccc(C(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN(c1ncccc1CNc1cccn2nc(Nc3cccc(S(C)(=O)=O)c3)nc12)S(C)(=O)=O,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN1CCN(c2cccc(Nc3nc4c(NCc5ccc(F)cc5)cccn4n3)c2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3cccc(C4CCN(C(=O)OC(C)(C)C)CC4)c3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",NC(=O)c1cc(-c2cc(N)ncn2)cn1-c1cc(C(F)(F)F)ccc1Cl,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN1CCN(c2ccc(Nc3ncc(Cl)c(NCC4CCCO4)n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",COCC(C)(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC1CC(CS(=O)(=O)N2CCCC(O)C2)CCC1N(C)c1[nH]cnc2nccc1-2,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(C)n1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN1CCC(c2ccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ncc(Cc2ccc(F)c(F)c2)s1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2(CC#N)COC2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CP(C)(=O)c1ccc(-c2cccn3nc(N(CCS(C)(=O)=O)c4cccc(C5CCN(CCS(C)(=O)=O)CC5)c4)nc23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CCn1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
O=c1cc(-c2nc(-c3ccc(-c4cn(CCO)nn4)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COc1ccc(-c2nc3[nH]cc(Cl)c(NC4CCN(C)CC4)c-3n2)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CCC(NCc2ccccc2)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",N#CC1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC(C)Cn1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]cc(Cl)c3n2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",COc1ccc(-c2cccc3nc(Nc4ccnc(C)c4)nn23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1ccccc1Nc1nc2c(-c3ccccc3)cccn2n1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CN1CCC(c2ccc(Nc3nc4c(NCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CS(=O)(=O)c1ccc(OCC(F)F)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CC(N(CC2CC2)C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",N#CC1CCCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CNc1nc2c(cc(C(=O)N(C)C3CC3)n2CC(O)CO)c2c1ncn2C,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1Cl,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",[C-]#[N+]C1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(F)C(F)C2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5ccc(C#N)cc5)cccn4n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)Nc1ccccc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(Nc1nc(Nc2cn(C)cn2)c2ccccc2n1)c1ncc(F)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Cc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)O)cc4c3c2)c(F)c1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",N#Cc1ccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COc1ccccc1CNc1cccn2nc(Nc3cccc(N4CCN(C)CC4)c3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#Cc1ncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1F,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(S(=O)(=O)CC3CC3)C2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CNS(=O)(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1Br,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CCOC(=O)c1c[nH]c2ncnc(-c3ccc(C)c(N)c3)c12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC1CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",Cc1ccc(N2CCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)CC2)nc1C,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC1CC(Nc2nc(N3CCN(C)CC3)ncc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CC(=O)N1CCCC(Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5cccc(F)c5F)c4n3)c2c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COc1ccc(C(F)(F)F)cc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",NC(=O)c1cc(-c2ccc3scnc3c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",Clc1cnc2nc1NCc1cccc(c1)OCc1cccc(c1)N2,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCOCC5)c4)nn23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
O=C(NC1CC2CCC1C2)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)N2CCC(F)(F)CC2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN(C)c1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",c1cncc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(CO)c(N)c3)c12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COc1cc(Cl)ccc1-c1cccn2nc(Nc3ccc(C4CCN(CC(=O)N(C)C)CC4)cc3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CC(C)(C)NC(=O)c1cncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)c1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Nc1ncc(C(=O)NCc2ccccc2)c2sc(-c3ccc(N4CCOCC4)cc3)cc12,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(NC(=O)OC(C)(C)C)ccc4c3c2)c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC(C)n1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN1CCN(c2cccc(N(c3cccc(N4CCN(C)CC4)c3)c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(F)cn4n3)c2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN(Cc1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Nc1[nH]nc2ccn(-c3ccccc3Cl)c(=O)c12,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CS(=O)(=O)c1ccc(Nc2nn(C3CCCC3C#N)cc2C(N)=O)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COc1cc(Nc2ncc(F)c(-c3cc4c(o3)CCN(S(C)(=O)=O)C4)n2)cc(OC)c1OC,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CCC(N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1)C(F)(F)F,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(O)C2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1ccccc1-c1c[nH]c2ncnc(-c3ccccc3)c12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
N#CC1CC(N2CCCC2CF)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",N#CC1CC(N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCNCC4)cc3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(CC(=O)N4CCN(C)CC4)cc3)ncc2C1=O,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(Cc3cnccn3)C2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)C(F)C2)nc1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN(C(=O)NC1CCCN(S(C)(=O)=O)C1)c1cnc2[nH]ccc2n1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
Cc1ccc(NC(=O)CCC(F)(F)F)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCCC4)c3s2)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",Cc1csc2c(Nc3cn(C)cn3)nc(NC(C)c3ncc(F)cn3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",COc1cc(Nc2ncc(F)c(-c3cc4c(o3)CCN(S(C)(=O)=O)C4)n2)cc(OC)c1OC,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccccc3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cc1F,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CN1CCN(c2cccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)c2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",COc1ccc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)nn23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",COC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CN1CCN(c2ccc(Nc3nc4c(NCc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)CC2CC(F)(F)C2)C1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CC(Nc1nc2nccc-2c(Nc2cn(C)cn2)[nH]1)c1ncc(F)cn1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCNCC1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(c3)NCC4)c12,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",CC1(C#N)CCC(O)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(OCCN4CCOCC4)cc3)nc12,"train_smiles_jak2_pic50_rf_[0, 4]_0.csv",COC(=O)Cc1ccc(OC)c(-c2c[nH]c3ncnc(-c4ccccc4)c23)c1,"train_smiles_jak2_pic50_rf_[0, 4]_1.csv",N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)c(CO)c2)n1,"train_smiles_jak2_pic50_rf_[0, 4]_2.csv",CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,"train_smiles_jak2_pic50_rf_[0, 4]_3.csv",Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,"train_smiles_jak2_pic50_rf_[0, 4]_4.csv"
