Molecules Remaining,Time needed (s),Total Time passed (min),Predicted Time Left (min)
2557.0,7.652901100000236,26.3010616,329.11
2556.0,8.514142800000627,26.3010616,345.77
2555.0,7.288607299999967,26.3010616,327.94
2554.0,7.387749399999848,26.3010616,321.08
2553.0,7.383413599999585,26.3010616,317.5
2552.0,7.3763920999999755,26.3010616,315.5
2551.0,8.290952500000458,26.3010616,333.87
2550.0,8.93776330000037,26.3010616,356.72
2549.0,7.305169700000079,26.3010616,333.4
2548.0,7.8013919000004535,26.3010616,332.22
2547.0,7.460269500000322,26.3010616,324.33
2546.0,8.410176200000024,26.3010616,340.47
2545.0,7.3296457999995255,26.3010616,325.55
2544.0,7.2706803999999465,26.3010616,316.79
2543.0,7.7602709000002505,26.3010616,322.72
2542.0,8.143794499999785,26.3010616,333.74
2541.0,7.298150599999644,26.3010616,321.28
2540.0,8.325937499999782,26.3010616,336.74
2539.0,8.40716429999975,26.3010616,346.12
2538.0,8.504665399999794,26.3010616,352.79
2537.0,8.332587599999897,26.3010616,352.42
2536.0,8.302716999999575,26.3010616,351.54
2535.0,8.250273699999525,26.3010616,349.92
2534.0,7.279017099999692,26.3010616,328.54
2533.0,7.289119799999753,26.3010616,318.0
2532.0,7.501567100000102,26.3010616,317.16
2531.0,7.5259100000002945,26.3010616,317.19
2530.0,7.321523900000102,26.3010616,312.83
2529.0,8.311919699999635,26.3010616,331.46
2528.0,7.162242100000185,26.3010616,316.49
2527.0,8.25826970000071,26.3010616,332.02
2526.0,8.315930499999922,26.3010616,340.92
2525.0,7.2179943000001,26.3010616,322.21
2524.0,7.225121200000103,26.3010616,312.95
2523.0,7.243261500000699,26.3010616,308.64
2522.0,7.6256587999996555,26.3010616,314.46
2521.0,7.189957599999616,26.3010616,308.16
2520.0,7.241420400000607,26.3010616,306.03
2519.0,7.122787899999821,26.3010616,302.41
2518.0,7.374565699999948,26.3010616,305.83
2517.0,7.2327384999998685,26.3010616,304.5
2516.0,7.148478800000703,26.3010616,302.01
2515.0,7.149375499999223,26.3010616,300.72
2514.0,7.27459110000018,26.3010616,302.64
2513.0,7.151888299999882,26.3010616,300.97
2512.0,7.154189299999416,26.3010616,300.13
2511.0,7.823840500000188,26.3010616,313.65
2510.0,7.324159800000416,26.3010616,309.9
2509.0,7.340509999999995,26.3010616,308.31
2508.0,7.160033000000112,26.3010616,303.68
2507.0,8.275279699999373,26.3010616,324.59
2506.0,8.30680989999928,26.3010616,335.64
2505.0,9.43253730000015,26.3010616,364.58
2504.0,8.303228800000397,26.3010616,355.41
2503.0,7.721753599999829,26.3010616,338.63
2502.0,7.595125099999677,26.3010616,327.54
2501.0,8.250772000000325,26.3010616,335.6
2500.0,8.128939799999898,26.3010616,337.02
2499.0,7.397416199999498,26.3010616,322.43
2498.0,7.2900596999998015,26.3010616,312.84
2497.0,7.114140799999404,26.3010616,304.33
2496.0,7.165420199999971,26.3010616,301.09
2495.0,7.110045899999932,26.3010616,298.25
2494.0,7.207001400000081,26.3010616,298.79
2493.0,7.11323799999991,26.3010616,297.05
2492.0,7.286655700000665,26.3010616,299.73
2491.0,7.139638100000411,26.3010616,297.95
2490.0,7.889702000000398,26.3010616,312.56
2489.0,7.5166222999996535,26.3010616,312.06
2488.0,7.0906159999995,26.3010616,302.92
2487.0,7.080042399999911,26.3010616,298.07
2486.0,7.638235800000075,26.3010616,307.15
2485.0,7.15531159999955,26.3010616,301.63
2484.0,8.086026999999376,26.3010616,318.07
2483.0,7.078741899999841,26.3010616,305.38
2482.0,7.164837499999521,26.3010616,300.76
2481.0,7.677709699999468,26.3010616,308.99
2480.0,7.00842990000001,26.3010616,299.22
2479.0,7.041640299999926,26.3010616,294.96
2478.0,7.171885300000213,26.3010616,295.46
2477.0,7.191863299999568,26.3010616,296.06
2476.0,8.111525399999664,26.3010616,315.27
2475.0,8.122902000000067,26.3010616,325.04
2474.0,8.213734099999783,26.3010616,331.73
2473.0,7.530196099999557,26.3010616,320.92
2472.0,8.098286399999779,26.3010616,327.15
2471.0,7.341151299999183,26.3010616,314.61
2470.0,8.919100199999775,26.3010616,340.75
2469.0,7.95663390000027,26.3010616,333.95
2468.0,7.850640399999975,26.3010616,328.3
2467.0,8.036659299999883,26.3010616,329.24
2466.0,8.103407800000241,26.3010616,331.01
2465.0,7.304619900000034,26.3010616,315.43
2464.0,8.059183800000028,26.3010616,323.06
2463.0,6.994608900000458,26.3010616,304.97
2462.0,7.139844500000436,26.3010616,298.85
2461.0,6.9354481000000305,26.3010616,291.54
2460.0,7.008080399999926,26.3010616,289.32
2459.0,7.09744529999989,26.3010616,289.98
2458.0,7.032759400000032,26.3010616,288.93
2457.0,7.007093799999893,26.3010616,287.82
2456.0,7.005075799999759,26.3010616,287.16
2455.0,6.968465100000685,26.3010616,286.03
2454.0,7.565734499999962,26.3010616,297.61
2453.0,6.959647499999846,26.3010616,290.95
2452.0,6.9938834000004135,26.3010616,288.27
2451.0,7.468225400000847,26.3010616,296.55
2450.0,7.670275099999344,26.3010616,304.75
2449.0,6.964788899999803,26.3010616,294.4
2448.0,8.014330599999994,26.3010616,310.56
2447.0,7.46435350000047,26.3010616,307.37
2446.0,7.480434300000525,26.3010616,306.03
2445.0,7.0395447999999305,26.3010616,296.33
2444.0,7.998942500000339,26.3010616,310.95
2443.0,7.9614879999999175,26.3010616,317.43
2442.0,8.02177920000031,26.3010616,321.82
2441.0,8.500921500000004,26.3010616,333.7
2440.0,7.9265292999998564,26.3010616,327.89
2439.0,6.933882600000288,26.3010616,304.75
2438.0,7.016779499999757,26.3010616,294.81
2437.0,6.90507290000005,26.3010616,287.52
2436.0,6.902896700000383,26.3010616,283.77
2435.0,7.414580900000146,26.3010616,292.22
2434.0,7.500964500000009,26.3010616,298.13
2433.0,7.351098099999945,26.3010616,297.99
2432.0,6.862105000000156,26.3010616,287.95
2431.0,6.867338799999743,26.3010616,282.98
2430.0,7.476546599999892,26.3010616,292.77
2429.0,7.527247300000454,26.3010616,298.63
2428.0,7.932383800000025,26.3010616,309.68
2427.0,7.590352499999426,26.3010616,308.23
2426.0,8.011244600000282,26.3010616,315.95
2425.0,6.884865699999864,26.3010616,296.98
2424.0,6.880415400000857,26.3010616,287.36
2423.0,7.024083000000246,26.3010616,285.39
2422.0,6.854153999999653,26.3010616,280.92
2421.0,7.0434549000001425,26.3010616,282.44
2420.0,6.812468799999806,26.3010616,278.49
2419.0,6.892848800000138,26.3010616,278.08
2418.0,7.923234099999718,26.3010616,298.57
2417.0,6.96846480000022,26.3010616,289.52
2416.0,6.875639699999738,26.3010616,283.07
2415.0,6.872674000000188,26.3010616,279.73
2414.0,6.8923306999995475,26.3010616,278.4
2413.0,7.467553400000725,26.3010616,289.24
2412.0,6.965371799999957,26.3010616,284.51
2411.0,6.863001300000178,26.3010616,280.03
2410.0,7.360437500000444,26.3010616,287.72
2409.0,6.923089599999912,26.3010616,282.72
2408.0,7.59128359999977,26.3010616,293.57
2407.0,7.299853100000291,26.3010616,293.09
2406.0,7.304098900000099,26.3010616,292.87
2405.0,7.34308880000026,26.3010616,293.48
2404.0,7.8941932000007,26.3010616,304.76
2403.0,7.784037399999761,26.3010616,308.13
2402.0,7.8077572000001965,26.3010616,310.22
2401.0,7.907781699999759,26.3010616,313.2
2400.0,6.780615100000432,26.3010616,292.09
2399.0,7.325279700000465,26.3010616,292.37
2398.0,7.308690699999715,26.3010616,292.11
2397.0,6.777158099999724,26.3010616,281.31
2396.0,6.90250610000021,26.3010616,278.36
2395.0,6.760877500000788,26.3010616,274.0
2394.0,6.879203100000268,26.3010616,274.13
2393.0,6.79991820000032,26.3010616,272.55
2392.0,7.865520700000161,26.3010616,292.94
2391.0,6.74887949999993,26.3010616,280.82
2390.0,6.745822299999418,26.3010616,274.65
2389.0,6.797098100000767,26.3010616,272.53
2388.0,6.800234599999385,26.3010616,271.48
2387.0,6.847818399999596,26.3010616,271.84
2386.0,6.774963099999695,26.3010616,270.51
2385.0,7.374353500000325,26.3010616,281.7
2384.0,7.366471000000274,26.3010616,287.08
2383.0,6.747759999999289,26.3010616,277.42
2382.0,6.768232199999147,26.3010616,272.95
2381.0,8.693398800000068,26.3010616,308.83
2380.0,7.77786930000002,26.3010616,308.55
2379.0,6.875022799999897,26.3010616,290.45
2378.0,6.702263799999855,26.3010616,277.92
2377.0,7.2136523999997735,26.3010616,281.73
2376.0,6.767575599999873,26.3010616,274.75
2375.0,7.839939700000286,26.3010616,292.42
2374.0,6.708506599999964,26.3010616,278.81
2373.0,7.021405700000287,26.3010616,278.13
2372.0,7.691262800000004,26.3010616,290.98
2371.0,7.778207499999553,26.3010616,299.05
2370.0,6.74160639999991,26.3010616,282.55
2369.0,6.720570899999984,26.3010616,273.83
2368.0,6.745361799999955,26.3010616,269.91
2367.0,6.90191810000033,26.3010616,270.98
2366.0,9.30043360000036,26.3010616,318.73
2365.0,8.338091499999791,26.3010616,323.56
2364.0,6.642653899999459,26.3010616,292.52
2363.0,6.829537300000084,26.3010616,280.62
2362.0,6.677694899999551,26.3010616,271.64
2361.0,6.681066600000122,26.3010616,267.15
2360.0,6.660310300000674,26.3010616,264.45
2359.0,6.659718800000519,26.3010616,263.03
2358.0,6.786785999999665,26.3010616,264.76
2357.0,7.726543599999786,26.3010616,284.02
2356.0,7.385023999999248,26.3010616,286.88
2355.0,6.6209461999997075,26.3010616,273.26
2354.0,6.7793799000000945,26.3010616,269.51
2353.0,7.872397799999817,26.3010616,288.99
2352.0,7.040872300000046,26.3010616,282.38
2351.0,7.753361400000358,26.3010616,292.97
2350.0,7.058459900000344,26.3010616,284.59
2349.0,6.610728399999971,26.3010616,271.58
2348.0,6.626338299999588,26.3010616,265.33
2347.0,6.644906300000002,26.3010616,262.52
2346.0,6.5899531999994,26.3010616,259.98
2345.0,7.927344199999425,26.3010616,284.78
2344.0,7.74379399999998,26.3010616,293.53
2343.0,6.888597600000139,26.3010616,281.14
2342.0,7.813287500000115,26.3010616,292.94
2341.0,7.610383299999739,26.3010616,294.81
2340.0,7.747755399999733,26.3010616,298.36
2339.0,6.540816099999574,26.3010616,276.55
2338.0,7.274521299999833,26.3010616,279.89
2337.0,7.973085700000411,26.3010616,295.09
2336.0,6.608726399999796,26.3010616,276.08
2335.0,6.700925300000563,26.3010616,268.31
2334.0,6.618177499999547,26.3010616,262.77
2333.0,6.682800600000519,26.3010616,261.2
2332.0,6.915774600000077,26.3010616,264.88
2331.0,7.642304899999544,26.3010616,280.77
2330.0,7.50127539999994,26.3010616,285.91
2329.0,7.617629000000306,26.3010616,290.68
2328.0,6.7842233000001215,26.3010616,276.83
2327.0,8.399707300000046,26.3010616,301.17
2326.0,7.221212999999807,26.3010616,290.43
2325.0,6.7498247000003175,26.3010616,275.88
2324.0,7.413312300000143,26.3010616,281.39
2323.0,7.831867899999452,26.3010616,292.18
2322.0,6.958383199999844,26.3010616,280.61
2321.0,8.34506539999984,26.3010616,301.58
2320.0,7.605427399999826,26.3010616,297.7
2319.0,8.421107799999845,26.3010616,311.45
2318.0,7.894314200000736,26.3010616,308.09
2317.0,8.309332199999517,26.3010616,314.35
2316.0,8.300281300000279,26.3010616,317.23
2315.0,7.64275600000019,26.3010616,305.93
2314.0,6.8777570000002015,26.3010616,285.47
2313.0,7.38942120000047,26.3010616,285.04
2312.0,7.493440499999451,26.3010616,286.77
2311.0,7.1819101999999475,26.3010616,281.57
2310.0,6.62370699999974,26.3010616,268.18
2309.0,8.474445600000763,26.3010616,297.02
2308.0,7.261389700000109,26.3010616,288.05
2307.0,8.023311299999477,26.3010616,298.14
2306.0,6.621422600000187,26.3010616,276.19
2305.0,8.075637099999767,26.3010616,293.09
2304.0,7.761004099999809,26.3010616,295.43
2303.0,6.867741600000045,26.3010616,279.4
2302.0,7.218556000000717,26.3010616,278.05
2301.0,8.25185650000003,26.3010616,297.13
2300.0,7.040868200000659,26.3010616,283.39
2299.0,6.773203200000353,26.3010616,271.34
2298.0,8.129104300000108,26.3010616,291.22
2297.0,7.347667299999557,26.3010616,286.13
2296.0,6.879222099999424,26.3010616,274.57
2295.0,6.838094400000045,26.3010616,267.95
2294.0,7.589961399999993,26.3010616,278.95
2293.0,6.54796129999977,26.3010616,264.48
2292.0,6.924396800000068,26.3010616,264.38
2291.0,6.911837999999989,26.3010616,264.03
2290.0,7.356169600000612,26.3010616,272.28
2289.0,6.841059600000335,26.3010616,266.52
2288.0,6.706750199999988,26.3010616,261.02
2287.0,6.523615699999937,26.3010616,254.73
2286.0,6.414408300000105,26.3010616,249.45
2285.0,6.783487499999865,26.3010616,253.78
2284.0,7.449525700000777,26.3010616,268.56
2283.0,6.405534100000295,26.3010616,256.03
2282.0,6.929315000000315,26.3010616,259.68
2281.0,6.387122099999942,26.3010616,251.14
2280.0,6.464716000000408,26.3010616,248.29
2279.0,6.443333499999426,26.3010616,246.41
2278.0,6.360365300000012,26.3010616,243.84
2277.0,6.376319700000749,26.3010616,242.8
2276.0,7.1466732999997475,26.3010616,256.84
2275.0,7.973936800000047,26.3010616,279.47
2274.0,6.646727999999712,26.3010616,265.57
2273.0,6.3883493000003,26.3010616,253.68
2272.0,6.385342599999603,26.3010616,247.63
2271.0,6.4685757999995985,26.3010616,246.12
2270.0,7.172525299999506,26.3010616,258.63
2269.0,6.407221699999354,26.3010616,250.35
2268.0,6.352944399999615,26.3010616,245.14
2267.0,6.495441399999436,26.3010616,245.17
2266.0,7.2948568000001615,26.3010616,260.22
2265.0,6.385446800000864,26.3010616,250.53
2264.0,7.251526000000013,26.3010616,261.96
2263.0,6.676766900000075,26.3010616,256.78
2262.0,7.3972327000001314,26.3010616,267.71
2261.0,7.225119499999892,26.3010616,269.87
2260.0,6.434854800000721,26.3010616,256.01
2259.0,7.277944899999966,26.3010616,264.9
2258.0,7.272963399999753,26.3010616,269.18
2257.0,6.3394365000003745,26.3010616,253.71
2256.0,7.22091890000047,26.3010616,262.49
2255.0,7.74944559999949,26.3010616,276.75
2254.0,7.899468199999319,26.3010616,286.63
2253.0,7.366080700000566,26.3010616,281.49
2252.0,6.385632800000167,26.3010616,260.46
2251.0,7.2141952000001766,26.3010616,265.44
2250.0,6.401861699999245,26.3010616,252.64
2249.0,8.069424100000106,26.3010616,277.43
2248.0,6.428336500000114,26.3010616,259.03
2247.0,6.403624699999455,26.3010616,249.31
2246.0,6.395538599999782,26.3010616,244.25
2245.0,6.689145400000598,26.3010616,247.16
2244.0,6.7498625999996875,26.3010616,249.69
2243.0,6.358613499999592,26.3010616,243.59
2242.0,6.2272580999997444,26.3010616,238.03
2241.0,6.856756700000005,26.3010616,246.96
2240.0,6.304145999999491,26.3010616,241.05
2239.0,6.847220499999821,26.3010616,248.17
2238.0,6.307121699999698,26.3010616,241.61
2237.0,6.258869999999661,26.3010616,237.37
2236.0,7.234132800000225,26.3010616,253.37
2235.0,6.950749600000563,26.3010616,256.03
2234.0,6.416222700000617,26.3010616,247.35
2233.0,6.2934267999999065,26.3010616,240.68
2232.0,6.883553699999538,26.3010616,248.26
2231.0,7.219141900000068,26.3010616,258.23
2230.0,6.265943500000503,26.3010616,245.45
2229.0,6.5252612000003865,26.3010616,243.82
2228.0,6.488705499999924,26.3010616,242.28
2227.0,7.109948799999984,26.3010616,252.97
2226.0,6.350667100000464,26.3010616,244.18
2225.0,7.086200200000349,26.3010616,253.37
2224.0,6.381915499999195,26.3010616,244.85
2223.0,6.360266100000445,26.3010616,240.14
2222.0,7.243461099999877,26.3010616,254.08
2221.0,7.2909888000003775,26.3010616,261.87
2220.0,6.21050490000016,26.3010616,245.72
2219.0,7.08914409999943,26.3010616,253.83
2218.0,6.300695400000222,26.3010616,243.27
2217.0,6.842875100000128,26.3010616,247.94
2216.0,7.510448799999722,26.3010616,262.55
2215.0,6.190135099999679,26.3010616,245.42
2214.0,7.3561689999996815,26.3010616,258.32
2213.0,6.217292700000144,26.3010616,243.7
2212.0,6.218936299999768,26.3010616,236.38
2211.0,7.329782599999817,26.3010616,253.13
2210.0,7.230808400000569,26.3010616,259.61
2209.0,6.2895871999999144,26.3010616,245.48
2208.0,7.149756699999671,26.3010616,254.18
2207.0,7.268723400000454,26.3010616,260.66
2206.0,6.2751485999997385,26.3010616,245.57
2205.0,6.651019600000836,26.3010616,244.89
2204.0,8.433610699999917,26.3010616,277.22
2203.0,6.80796779999946,26.3010616,263.47
2202.0,7.409788999999364,26.3010616,267.58
2201.0,6.41923130000032,26.3010616,251.42
2200.0,6.857932800000526,26.3010616,251.32
2199.0,6.5751139000003604,26.3010616,246.04
2198.0,6.138653500000146,26.3010616,235.35
2197.0,7.368785200000275,26.3010616,252.47
2196.0,6.736212100000557,26.3010616,249.39
2195.0,7.152103899999929,26.3010616,255.4
2194.0,7.1768162999997,26.3010616,258.8
2193.0,7.113577400001304,26.3010616,259.28
2192.0,7.205456599998797,26.3010616,261.14
2191.0,7.151407399998789,26.3010616,261.02
2190.0,7.329213999999411,26.3010616,264.15
2189.0,7.079049399999349,26.3010616,261.09
2188.0,7.814297400000214,26.3010616,272.9
2187.0,7.802116400000159,26.3010616,278.52
2186.0,7.553186499999356,26.3010616,276.73
2185.0,7.0562666000005265,26.3010616,266.72
2184.0,7.167091399998753,26.3010616,263.68
2183.0,6.144039000000703,26.3010616,243.5
2182.0,7.108830499999385,26.3010616,250.9
2181.0,7.150035399999979,26.3010616,255.28
2180.0,6.144980399998531,26.3010616,239.17
2179.0,6.603625300000203,26.3010616,239.38
2178.0,6.53956510000171,26.3010616,238.28
2177.0,7.477226099999825,26.3010616,254.67
2176.0,7.56535619999886,26.3010616,264.4
2175.0,7.553898300000583,26.3010616,268.99
2174.0,7.538920000000871,26.3010616,270.95
2173.0,6.503729899999598,26.3010616,253.13
2172.0,6.3312325999995664,26.3010616,241.05
2171.0,6.985818299999664,26.3010616,246.8
2170.0,6.180973299999096,26.3010616,235.06
2169.0,6.506776700000046,26.3010616,235.03
2168.0,6.027181399998881,26.3010616,226.3
2167.0,6.069181800001388,26.3010616,222.65
2166.0,7.055374999999913,26.3010616,238.56
2165.0,6.6814971000003425,26.3010616,239.72
2164.0,6.95025319999877,26.3010616,245.08
2163.0,6.9585459000009,26.3010616,247.85
2162.0,7.02045039999939,26.3010616,250.3
2161.0,6.145564500000546,26.3010616,235.71
2160.0,6.935944000000745,26.3010616,242.59
2159.0,6.927941699999792,26.3010616,245.83
2158.0,6.826334499999575,26.3010616,245.56
2157.0,7.105363300001045,26.3010616,250.38
2156.0,6.088889099999506,26.3010616,234.48
2155.0,7.004958800000168,26.3010616,242.92
2154.0,6.868143800000325,26.3010616,244.63
2153.0,6.11686759999975,26.3010616,231.95
2152.0,6.924816299999293,26.3010616,240.05
2151.0,6.924054500001148,26.3010616,244.03
2150.0,6.9035556000017095,26.3010616,245.59
2149.0,5.9816179999997985,26.3010616,229.81
2148.0,6.96252529999947,26.3010616,239.42
2147.0,6.997977600000013,26.3010616,244.8
2146.0,6.9111928999991505,26.3010616,245.88
2145.0,7.319335300000603,26.3010616,253.66
2144.0,6.92645370000173,26.3010616,250.46
2143.0,6.640476300000955,26.3010616,243.71
2142.0,5.981171699999322,26.3010616,228.51
2141.0,6.355637299999216,26.3010616,227.54
2140.0,7.030024499999854,26.3010616,239.03
2139.0,6.958391699999993,26.3010616,243.43
2138.0,6.8360195999994176,26.3010616,243.4
2137.0,5.961056500000268,26.3010616,227.75
2136.0,6.799314600000798,26.3010616,234.79
2135.0,6.048643599999195,26.3010616,224.91
2134.0,6.944770199999766,26.3010616,235.84
2133.0,5.928411800001413,26.3010616,223.19
2132.0,6.316253599999982,26.3010616,223.71
2131.0,5.909586600000694,26.3010616,216.7
2130.0,6.019809900000837,26.3010616,215.1
2129.0,5.876661700000113,26.3010616,211.71
2128.0,6.001807300001019,26.3010616,212.19
2127.0,5.961807300000146,26.3010616,211.67
2126.0,6.190449899999294,26.3010616,215.41
2125.0,6.842808800000057,26.3010616,228.77
2124.0,6.843998799999099,26.3010616,235.41
2123.0,6.75557789999948,26.3010616,237.11
2122.0,7.026095200000782,26.3010616,242.69
2121.0,8.531709700000647,26.3010616,272.01
2120.0,8.55890890000046,26.3010616,287.08
2119.0,6.797577399998772,26.3010616,263.45
2118.0,6.952178999999887,26.3010616,254.31
2117.0,6.017273399998885,26.3010616,233.2
2116.0,6.1061442000009265,26.3010616,224.17
2115.0,5.960536900000079,26.3010616,217.03
2114.0,6.473009999999704,26.3010616,222.44
2113.0,5.896575300001132,26.3010616,214.95
2112.0,5.99596930000007,26.3010616,212.9
2111.0,6.834906500000216,26.3010616,226.58
2110.0,5.988933099999485,26.3010616,218.49
2109.0,6.771070700000564,26.3010616,228.14
2108.0,6.694785399999091,26.3010616,231.57
2107.0,6.173068999998577,26.3010616,224.06
2106.0,6.248451499999646,26.3010616,221.59
2105.0,6.498594200000298,26.3010616,224.68
2104.0,6.182890000000043,26.3010616,220.64
2103.0,5.8332322999995085,26.3010616,212.45
2102.0,6.057877999999619,26.3010616,212.24
2101.0,6.27358280000044,26.3010616,215.86
2100.0,5.8635748000015155,26.3010616,210.44
2099.0,5.866407100000288,26.3010616,207.73
2098.0,5.952792799998861,26.3010616,207.84
2097.0,5.829607000001488,26.3010616,205.7
2096.0,6.960396700000274,26.3010616,224.32
2095.0,6.702891999999338,26.3010616,229.07
2094.0,6.145434199999727,26.3010616,221.67
2093.0,6.780564200000299,26.3010616,228.99
2092.0,6.734862999999677,26.3010616,231.79
2091.0,6.8005248999998,26.3010616,234.28
2090.0,6.693904900001144,26.3010616,233.62
2089.0,6.172973200000342,26.3010616,224.16
2088.0,6.813885699999446,26.3010616,230.53
2087.0,5.789209200000187,26.3010616,215.85
2086.0,5.81474580000031,26.3010616,208.9
2085.0,6.242394000000786,26.3010616,212.81
2084.0,5.771154699999897,26.3010616,206.53
2083.0,6.139923900000213,26.3010616,209.74
2082.0,6.701121600000988,26.3010616,221.03
2081.0,6.626350099999399,26.3010616,225.32
2080.0,6.54556810000031,26.3010616,226.01
2079.0,6.650284899998951,26.3010616,228.11
2078.0,5.740708499999528,26.3010616,213.36
2077.0,5.803711000000476,26.3010616,207.03
2076.0,5.776432000000568,26.3010616,203.35
2075.0,5.7234938999990845,26.3010616,200.55
2074.0,5.743076000000656,26.3010616,199.44
2073.0,5.8235715000009804,26.3010616,200.22
2072.0,5.826927500000238,26.3010616,200.63
2071.0,7.062846500000887,26.3010616,222.1
2070.0,6.327991399999519,26.3010616,220.1
2069.0,6.7297142000006716,26.3010616,225.97
2068.0,5.767934499999683,26.3010616,212.28
2067.0,5.733836999999767,26.3010616,204.81
2066.0,5.970834800000375,26.3010616,205.1
2065.0,5.755790699999125,26.3010616,201.5
2064.0,5.761971500000072,26.3010616,199.76
2063.0,5.847916100001385,26.3010616,200.32
2062.0,5.72961960000066,26.3010616,198.52
2061.0,6.194239300000845,26.3010616,205.54
2060.0,5.645575999998982,26.3010616,199.59
2059.0,6.353552800001125,26.3010616,208.71
2058.0,5.708583599998747,26.3010616,202.16
2057.0,5.683892600000036,26.3010616,198.41
2056.0,6.640735099999802,26.3010616,212.88
2055.0,5.680968399999983,26.3010616,203.63
2054.0,5.653853799998615,26.3010616,198.49
2053.0,5.836568700000498,26.3010616,199.0
2052.0,6.010532900001635,26.3010616,202.18
2051.0,6.000988300000245,26.3010616,203.56
2050.0,6.671661500000482,26.3010616,215.65
2049.0,5.772059199998694,26.3010616,206.28
2048.0,6.500845200000185,26.3010616,213.98
2047.0,6.583441399998264,26.3010616,219.19
2046.0,5.699423800000659,26.3010616,206.67
2045.0,5.694424700001036,26.3010616,200.28
2044.0,5.70489760000055,26.3010616,197.22
2043.0,5.727906599999187,26.3010616,196.03
2042.0,6.528890300000057,26.3010616,209.01
2041.0,5.693408099999942,26.3010616,201.24
2040.0,6.492008699999133,26.3010616,210.88
2039.0,5.8081375999991,26.3010616,204.03
2038.0,6.566029700001309,26.3010616,213.42
2037.0,5.8367844999993395,26.3010616,205.69
2036.0,5.691679399998975,26.3010616,199.32
2035.0,9.08813999999984,26.3010616,253.65
2034.0,8.595444000000498,26.3010616,272.39
2033.0,7.799281800000244,26.3010616,268.19
2032.0,7.956287199998769,26.3010616,268.69
2031.0,6.253550400000677,26.3010616,240.07
2030.0,8.270310100000643,26.3010616,259.81
2029.0,10.66744049999943,26.3010616,310.12
2028.0,9.715762099998756,26.3010616,319.1
2027.0,11.632582700000057,26.3010616,355.87
2026.0,10.47344460000022,26.3010616,354.59
2025.0,9.571922899998754,26.3010616,338.65
2024.0,6.73765000000094,26.3010616,282.83
2023.0,7.479533800000354,26.3010616,267.37
2022.0,6.4624474000011105,26.3010616,242.46
2021.0,6.679235999999946,26.3010616,233.6
2020.0,6.572742300000755,26.3010616,227.33
2019.0,6.519134400001349,26.3010616,223.24
2018.0,5.579091199999311,26.3010616,205.34
2017.0,6.1123623000003136,26.3010616,205.31
2016.0,6.706996999999319,26.3010616,215.22
2015.0,6.537778300000355,26.3010616,217.28
2014.0,5.534437800000887,26.3010616,201.43
2013.0,6.476749100000234,26.3010616,209.26
2012.0,6.214949199998955,26.3010616,208.73
2011.0,5.551106900000377,26.3010616,197.29
2010.0,6.46570199999951,26.3010616,206.84
2009.0,5.583956799999214,26.3010616,196.81
2008.0,5.569272499998988,26.3010616,191.5
2007.0,5.5092554000002565,26.3010616,187.8
2006.0,6.3820952999994915,26.3010616,200.49
2005.0,5.577817600000344,26.3010616,193.34
2004.0,5.513304799998878,26.3010616,188.65
2003.0,6.389989700001024,26.3010616,200.88
2002.0,5.488231699999233,26.3010616,191.91
2001.0,5.658740200000466,26.3010616,190.22
2000.0,5.721557999999277,26.3010616,190.37
1999.0,6.586618000001181,26.3010616,204.81
1998.0,6.29014239999924,26.3010616,207.03
1997.0,5.517469300000812,26.3010616,195.24
1996.0,5.588772000000972,26.3010616,190.48
1995.0,6.500121700000818,26.3010616,203.2
1994.0,6.1019930000002205,26.3010616,202.9
1993.0,7.408863599999677,26.3010616,224.38
1992.0,6.406516299999566,26.3010616,218.43
1991.0,5.60125589999916,26.3010616,202.05
1990.0,6.556089900001098,26.3010616,209.64
1989.0,5.529335999999603,26.3010616,196.37
1988.0,5.584668100000272,26.3010616,190.61
1987.0,5.54976379999971,26.3010616,187.1
1986.0,5.4704301999991,26.3010616,184.0
1985.0,6.413219599999138,26.3010616,197.98
1984.0,6.552768100000321,26.3010616,207.23
1983.0,5.76160820000041,26.3010616,198.72
1982.0,6.052198499999577,26.3010616,199.22
1981.0,6.725289699999848,26.3010616,210.53
1980.0,6.7583293999996386,26.3010616,216.67
1979.0,5.5444327000004705,26.3010616,199.67
1978.0,5.555841800000053,26.3010616,191.32
1977.0,5.747334699999556,26.3010616,190.25
1976.0,7.2670830999995815,26.3010616,214.68
1975.0,5.934937699999864,26.3010616,204.92
1974.0,5.761720399999831,26.3010616,197.14
1973.0,6.377640899998369,26.3010616,203.33
1972.0,5.521970300000248,26.3010616,192.31
1971.0,5.4623749000002135,26.3010616,185.78
1970.0,6.924467799999547,26.3010616,206.46
1969.0,5.484130200000436,26.3010616,193.12
1968.0,6.349658900000577,26.3010616,200.59
1967.0,5.787478500000361,26.3010616,195.06
1966.0,6.238663500000257,26.3010616,199.64
1965.0,5.660387800000535,26.3010616,192.41
1964.0,5.519254499999079,26.3010616,186.44
1963.0,6.542828700001337,26.3010616,200.15
1962.0,7.004094699999769,26.3010616,214.48
1961.0,7.189803700000994,26.3010616,224.62
1960.0,6.192479999999705,26.3010616,213.34
1959.0,6.483942999999272,26.3010616,212.41
1958.0,5.8079658999995445,26.3010616,200.87
1957.0,6.521297299999787,26.3010616,206.68
1956.0,7.615540799999508,26.3010616,227.36
1955.0,5.939330700000937,26.3010616,210.33
1954.0,5.506454100001065,26.3010616,194.73
